3,12055425,Capital,Tucuman
3,2556993,Lanus,Buenos Aires
0,10431162,La Capital,San Luis
1,885002,Comuna 13,Ciudad Autonoma de Buenos Aires
2,12075440,Capital,Tucuman
2,4854911,General Pueyrredon,Buenos Aires
1,2079200,La Matanza,Buenos Aires
0,6438573,Capital,Cordoba
1,2160737,La Matanza,Buenos Aires
0,5451218,Pehuajo,Buenos Aires
2,9455324,San Ignacio,Misiones
0,6551192,Cruz del Eje,Cordoba
3,5321092,Marcos Paz,Buenos Aires
1,6149925,Capital,Cordoba
0,337634,Comuna 05,Ciudad Autonoma de Buenos Aires
1,9598888,Confluencia,Neuquen
0,1743751,Florencio Varela,Buenos Aires
0,11693831,Copo,Santiago del Estero
3,11955794,Capital,Tucuman
3,10878547,La Capital,Santa Fe
3,8241372,Laishi,Formosa
1,4567251,Escobar,Buenos Aires
0,10238705,Jachal,San Juan
1,4588444,Escobar,Buenos Aires
3,7603831,San Fernando,Chaco
1,1740034,Florencio Varela,Buenos Aires
1,10091483,Metan,Salta
3,4438168,Coronel Dorrego,Buenos Aires
1,11768428,Rio Hondo,Santiago del Estero
0,5432679,Olavarria,Buenos Aires
3,6939790,San Justo,Cordoba
0,529146,Comuna 07,Ciudad Autonoma de Buenos Aires
1,19377,Comuna 01,Ciudad Autonoma de Buenos Aires
3,10401946,Junin,San Luis
0,8314568,Cochinoca,Jujuy
3,4709858,General Pueyrredon,Buenos Aires
3,3086935,Merlo,Buenos Aires
3,4534742,Ensenada,Buenos Aires
0,2420303,La Matanza,Buenos Aires
3,5121597,La Plata,Buenos Aires
1,11914978,Monteros,Tucuman
0,11692776,Copo,Santiago del Estero
1,8199747,Formosa,Formosa
1,950801,Comuna 13,Ciudad Autonoma de Buenos Aires
1,10592863,Castellanos,Santa Fe
0,10292627,Rivadavia,San Juan
1,775232,Comuna 11,Ciudad Autonoma de Buenos Aires
3,2234127,La Matanza,Buenos Aires
1,8112228,Tala,Entre Rios
1,3714239,San Miguel,Buenos Aires
1,4870298,General Pueyrredon,Buenos Aires
3,236618,Comuna 03,Ciudad Autonoma de Buenos Aires
1,7252254,Ituzaingo,Corrientes
1,5984414,Capital,Catamarca
3,5273246,Lujan,Buenos Aires
1,1509182,Berazategui,Buenos Aires
0,2496154,La Matanza,Buenos Aires
0,9207404,Cainguas,Misiones
3,12054142,Capital,Tucuman
1,5498840,Pergamino,Buenos Aires
2,10481065,Deseado,Santa Cruz
3,7390768,Comandante Fernandez,Chaco
0,11942150,Rio Chico,Tucuman
3,5244556,Loberia,Buenos Aires
3,10413003,La Capital,San Luis
1,2305102,La Matanza,Buenos Aires
1,1258527,Almirante Brown,Buenos Aires
3,3920033,Tres de Febrero,Buenos Aires
3,8197456,Formosa,Formosa
0,11891595,Leales,Tucuman
1,10332565,25 de Mayo,San Juan
1,5875210,Tres Arroyos,Buenos Aires
0,7129157,Capital,Corrientes
3,6844170,Rio Seco,Cordoba
0,4326186,Bragado,Buenos Aires
3,9475391,San Pedro,Misiones
1,8946158,Las Heras,Mendoza
0,8466261,San Pedro,Jujuy
1,8975221,Lujan de Cuyo,Mendoza
0,8290766,Pilcomayo,Formosa
0,10869681,La Capital,Santa Fe
1,3804355,Tigre,Buenos Aires
0,7462442,Maipu,Chaco
1,4901868,General Rodriguez,Buenos Aires
0,11002369,Las Colonias,Santa Fe
1,9904739,Capital,Salta
3,9977050,Capital,Salta
0,3203474,Moreno,Buenos Aires
1,10721491,General Lopez,Santa Fe
0,8776977,Godoy Cruz,Mendoza
1,336640,Comuna 05,Ciudad Autonoma de Buenos Aires
1,509861,Comuna 07,Ciudad Autonoma de Buenos Aires
1,8567003,Maraco,La Pampa
3,304435,Comuna 04,Ciudad Autonoma de Buenos Aires
1,7555749,San Fernando,Chaco
3,11817530,Cruz Alta,Tucuman
1,5336879,Mercedes,Buenos Aires
1,6560830,General Roca,Cordoba
3,373858,Comuna 05,Ciudad Autonoma de Buenos Aires
1,5726082,San Nicolas,Buenos Aires
3,1097287,Comuna 15,Ciudad Autonoma de Buenos Aires
3,10912481,La Capital,Santa Fe
1,10117038,Oran,Salta
1,10628370,Castellanos,Santa Fe
3,4368013,Campana,Buenos Aires
0,1428058,Berazategui,Buenos Aires
1,9558830,Confluencia,Neuquen
0,8554652,Maraco,La Pampa
0,10738220,General Lopez,Santa Fe
3,1287575,Almirante Brown,Buenos Aires
0,9973954,Capital,Salta
1,5384634,Necochea,Buenos Aires
1,9541223,Confluencia,Neuquen
0,1523647,Esteban Echeverria,Buenos Aires
1,11245131,Rosario,Santa Fe
3,1927130,Hurlingham,Buenos Aires
0,5977833,Capital,Catamarca
1,10298568,Rivadavia,San Juan
1,8135818,Uruguay,Entre Rios
3,2512817,La Matanza,Buenos Aires
1,4729910,General Pueyrredon,Buenos Aires
1,9400749,Libertador General San Martin,Misiones
1,117453,Comuna 02,Ciudad Autonoma de Buenos Aires
1,1463467,Berazategui,Buenos Aires
0,6717586,Punilla,Cordoba
3,10026746,Chicoana,Salta
0,9743521,General Roca,Rio negro
0,5177583,La Plata,Buenos Aires
3,586447,Comuna 08,Ciudad Autonoma de Buenos Aires
1,1760408,General San Martin,Buenos Aires
1,3334883,Moron,Buenos Aires
1,2309555,La Matanza,Buenos Aires
0,9145692,San Rafael,Mendoza
1,8065672,Parana,Entre Rios
3,11313332,Rosario,Santa Fe
1,11982629,Capital,Tucuman
1,2091511,La Matanza,Buenos Aires
1,3307731,Moron,Buenos Aires
2,3031355,Merlo,Buenos Aires
1,10555413,Belgrano,Santa Fe
1,11806863,Cruz Alta,Tucuman
3,9857652,25 de Mayo,Rio negro
0,2349561,La Matanza,Buenos Aires
1,10590590,Castellanos,Santa Fe
1,10974739,La Capital,Santa Fe
0,2358381,La Matanza,Buenos Aires
3,9185426,Apostoles,Misiones
0,11681363,Capital,Santiago del Estero
1,8975101,Lujan de Cuyo,Mendoza
3,8725968,Capital,Mendoza
0,9999713,Capital,Salta
3,6019073,Paclin,Catamarca
0,5177663,La Plata,Buenos Aires
0,7579354,San Fernando,Chaco
0,11232171,Rosario,Santa Fe
0,6877806,San Alberto,Cordoba
1,6604301,General San Martin,Cordoba
1,4952547,Junin,Buenos Aires
0,2936500,Malvinas Argentinas,Buenos Aires
3,11784637,San Martin,Santiago del Estero
1,726483,Comuna 11,Ciudad Autonoma de Buenos Aires
1,1853794,General San Martin,Buenos Aires
1,912982,Comuna 13,Ciudad Autonoma de Buenos Aires
3,7004362,Tercero Arriba,Cordoba
0,10044958,General Jose de San Martin,Salta
2,9236779,Capital,Misiones
1,5577364,Pilar,Buenos Aires
1,8082116,Parana,Entre Rios
0,12023994,Capital,Tucuman
3,1474346,Berazategui,Buenos Aires
3,6822615,Rio Cuarto,Cordoba
2,8181135,Formosa,Formosa
1,1996034,Ituzaingo,Buenos Aires
3,6661379,Marcos Juarez,Cordoba
0,6812579,Rio Cuarto,Cordoba
0,10702958,General Lopez,Santa Fe
3,6588730,General San Martin,Cordoba
1,1554915,Esteban Echeverria,Buenos Aires
3,7190292,Concepcion,Corrientes
0,3629532,San Isidro,Buenos Aires
2,8772716,Godoy Cruz,Mendoza
0,11805572,Cruz Alta,Tucuman
3,10521210,Guer Aike,Santa Cruz
1,1401435,Avellaneda,Buenos Aires
1,3474823,Quilmes,Buenos Aires
1,10840330,La Capital,Santa Fe
0,9525544,Confluencia,Neuquen
1,11361010,Rosario,Santa Fe
1,8585787,Toay,La Pampa
3,10124011,Oran,Salta
1,2553938,La Matanza,Buenos Aires
1,3331580,Moron,Buenos Aires
1,8444315,Palpala,Jujuy
3,7227468,Goya,Corrientes
1,5661795,Saavedra,Buenos Aires
0,8916973,Las Heras,Mendoza
1,3073771,Merlo,Buenos Aires
0,5747153,San Nicolas,Buenos Aires
1,5946837,Zarate,Buenos Aires
1,2120440,La Matanza,Buenos Aires
0,9479794,25 de Mayo,Misiones
0,3559968,San Fernando,Buenos Aires
3,8696900,Capital,Mendoza
1,9616094,Huiliches,Neuquen
0,10131943,Rivadavia,Salta
1,84213,Comuna 01,Ciudad Autonoma de Buenos Aires
1,4068239,Vicente Lopez,Buenos Aires
2,5213822,Las Flores,Buenos Aires
1,779165,Comuna 11,Ciudad Autonoma de Buenos Aires
0,1837728,General San Martin,Buenos Aires
1,5152724,La Plata,Buenos Aires
1,5034316,La Plata,Buenos Aires
3,4764097,General Pueyrredon,Buenos Aires
0,1614634,Ezeiza,Buenos Aires
1,355942,Comuna 05,Ciudad Autonoma de Buenos Aires
1,6958967,San Justo,Cordoba
1,405807,Comuna 06,Ciudad Autonoma de Buenos Aires
3,9188105,Apostoles,Misiones
1,9929141,Capital,Salta
1,643979,Comuna 09,Ciudad Autonoma de Buenos Aires
0,1873460,General San Martin,Buenos Aires
1,9565631,Confluencia,Neuquen
1,904160,Comuna 13,Ciudad Autonoma de Buenos Aires
1,1329347,Avellaneda,Buenos Aires
1,7226446,Goya,Corrientes
1,7570894,San Fernando,Chaco
1,2098344,La Matanza,Buenos Aires
0,6257226,Capital,Cordoba
1,5504260,Pilar,Buenos Aires
1,9465946,San Javier,Misiones
0,9744257,General Roca,Rio negro
3,4241235,Balcarce,Buenos Aires
1,11073717,Rosario,Santa Fe
1,7527283,San Fernando,Chaco
1,7544679,San Fernando,Chaco
1,8105211,Tala,Entre Rios
3,624329,Comuna 09,Ciudad Autonoma de Buenos Aires
3,1693685,Florencio Varela,Buenos Aires
0,2903304,Malvinas Argentinas,Buenos Aires
3,5778057,San Vicente,Buenos Aires
1,11515451,San Lorenzo,Santa Fe
1,7840291,Concordia,Entre Rios
1,9432332,Obera,Misiones
3,1398032,Avellaneda,Buenos Aires
0,3498262,Quilmes,Buenos Aires
1,1538408,Esteban Echeverria,Buenos Aires
1,1264936,Almirante Brown,Buenos Aires
0,9755831,General Roca,Rio negro
0,6534092,Colon,Cordoba
3,3004015,Merlo,Buenos Aires
0,5056707,La Plata,Buenos Aires
2,11833527,Cruz Alta,Tucuman
1,9731718,El Cuy,Rio negro
1,8704687,Capital,Mendoza
3,7782854,Rawson,Chubut
1,10521969,Guer Aike,Santa Cruz
1,782859,Comuna 11,Ciudad Autonoma de Buenos Aires
0,11916293,Monteros,Tucuman
0,8503345,Capital,La Pampa
3,11272877,Rosario,Santa Fe
3,5162251,La Plata,Buenos Aires
0,1172725,Almirante Brown,Buenos Aires
1,4780973,General Pueyrredon,Buenos Aires
0,6365866,Capital,Cordoba
1,3225046,Moreno,Buenos Aires
3,8797220,Godoy Cruz,Mendoza
1,11385870,Rosario,Santa Fe
1,5024452,La Plata,Buenos Aires
0,7141344,Capital,Corrientes
2,11404735,Rosario,Santa Fe
1,3897013,Tres de Febrero,Buenos Aires
3,8587222,Toay,La Pampa
1,8766962,Godoy Cruz,Mendoza
3,7520836,San Fernando,Chaco
1,942602,Comuna 13,Ciudad Autonoma de Buenos Aires
0,7792473,Sarmiento,Chubut
3,7261183,Lavalle,Corrientes
0,4656126,General La Madrid,Buenos Aires
3,10029957,General Guemes,Salta
1,1806308,General San Martin,Buenos Aires
0,2873643,Lomas de Zamora,Buenos Aires
3,4332561,Bragado,Buenos Aires
3,1213239,Almirante Brown,Buenos Aires
1,3492187,Quilmes,Buenos Aires
2,8628113,Capital,La Rioja
1,9659295,Adolfo Alsina,Rio negro
3,9273093,Capital,Misiones
1,11978389,Capital,Tucuman
0,5564752,Pilar,Buenos Aires
1,3718790,San Miguel,Buenos Aires
1,11192723,Rosario,Santa Fe
1,1003573,Comuna 14,Ciudad Autonoma de Buenos Aires
0,7194580,Curuzu Cuatia,Corrientes
3,2398060,La Matanza,Buenos Aires
0,7341618,Santo Tome,Corrientes
3,3635728,San Isidro,Buenos Aires
3,7315820,San Luis del Palmar,Corrientes
1,8821258,Guaymallen,Mendoza
1,7792363,Sarmiento,Chubut
0,3747931,San Miguel,Buenos Aires
1,4486642,Chascomus,Buenos Aires
0,9544677,Confluencia,Neuquen
1,2430346,La Matanza,Buenos Aires
1,10908099,La Capital,Santa Fe
0,8476697,Tilcara,Jujuy
3,6410928,Capital,Cordoba
1,12094180,Simoca,Tucuman
1,10416421,La Capital,San Luis
3,11001831,Las Colonias,Santa Fe
1,6822813,Rio Cuarto,Cordoba
1,9062391,San Carlos,Mendoza
3,3027617,Merlo,Buenos Aires
1,168070,Comuna 03,Ciudad Autonoma de Buenos Aires
3,11582817,Avellaneda,Santiago del Estero
1,3925994,Tres de Febrero,Buenos Aires
1,1711111,Florencio Varela,Buenos Aires
3,12139728,Trancas,Tucuman
1,1445271,Berazategui,Buenos Aires
1,11330599,Rosario,Santa Fe
0,9694143,Bariloche,Rio negro
0,9849268,San Antonio,Rio negro
0,6578346,General San Martin,Cordoba
3,8189782,Formosa,Formosa
1,11160076,Rosario,Santa Fe
3,11695943,Copo,Santiago del Estero
2,268474,Comuna 04,Ciudad Autonoma de Buenos Aires
3,801887,Comuna 12,Ciudad Autonoma de Buenos Aires
0,7945863,Gualeguaychu,Entre Rios
1,10671229,Constitucion,Santa Fe
1,3143647,Moreno,Buenos Aires
3,8481654,Valle Grande,Jujuy
0,7197407,Curuzu Cuatia,Corrientes
0,9694086,Bariloche,Rio negro
1,3038987,Merlo,Buenos Aires
0,8172581,Bermejo,Formosa
3,8283207,Pilcomayo,Formosa
0,5313285,Marcos Paz,Buenos Aires
1,10824499,La Capital,Santa Fe
0,7697722,Escalante,Chubut
1,8710489,Capital,Mendoza
0,3588983,San Fernando,Buenos Aires
0,1816741,General San Martin,Buenos Aires
0,6767946,Rio Cuarto,Cordoba
1,11872971,Juan B. Alberdi,Tucuman
0,11960443,Capital,Tucuman
1,1294168,Almirante Brown,Buenos Aires
1,338903,Comuna 05,Ciudad Autonoma de Buenos Aires
1,3281515,Moron,Buenos Aires
3,2522847,La Matanza,Buenos Aires
3,3078367,Merlo,Buenos Aires
1,3426561,Quilmes,Buenos Aires
0,1597499,Esteban Echeverria,Buenos Aires
1,3017196,Merlo,Buenos Aires
3,3699148,San Miguel,Buenos Aires
3,9401626,Libertador General San Martin,Misiones
3,9643503,Pehuenches,Neuquen
3,3427103,Quilmes,Buenos Aires
2,10248932,Pocito,San Juan
1,6014289,La Paz,Catamarca
2,3712336,San Miguel,Buenos Aires
3,7396513,Chacabuco,Chaco
3,7458540,Libertador General San Martin,Chaco
1,8370468,Dr. Manuel Belgrano,Jujuy
1,4115856,Azul,Buenos Aires
0,1536268,Esteban Echeverria,Buenos Aires
1,6531971,Colon,Cordoba
1,6801412,Rio Cuarto,Cordoba
1,10784566,General Obligado,Santa Fe
3,6406464,Capital,Cordoba
1,5945969,Zarate,Buenos Aires
0,6072194,Capital,Cordoba
1,11642859,Capital,Santiago del Estero
1,11933562,Rio Chico,Tucuman
3,11895317,Leales,Tucuman
1,11394276,Rosario,Santa Fe
0,2238465,La Matanza,Buenos Aires
1,3332684,Moron,Buenos Aires
1,1476413,Berazategui,Buenos Aires
3,9912722,Capital,Salta
1,4874163,General Pueyrredon,Buenos Aires
1,12041749,Capital,Tucuman
0,9735988,General Roca,Rio negro
1,1438298,Berazategui,Buenos Aires
3,10187711,Capital,San Juan
0,11530787,San Lorenzo,Santa Fe
0,11600064,Banda,Santiago del Estero
1,9040236,Malargue,Mendoza
1,6244103,Capital,Cordoba
3,5430261,Olavarria,Buenos Aires
3,10213188,Chimbas,San Juan
1,3772351,Tigre,Buenos Aires
3,4837642,General Pueyrredon,Buenos Aires
0,5703902,San Antonio de Areco,Buenos Aires
1,11060614,Rosario,Santa Fe
0,10113868,Oran,Salta
0,6700918,Punilla,Cordoba
0,1818520,General San Martin,Buenos Aires
1,5977618,Capital,Catamarca
1,8657227,Chilecito,La Rioja
1,1448913,Berazategui,Buenos Aires
0,7051899,Union,Cordoba
1,6765495,Rio Cuarto,Cordoba
1,8608113,Capital,La Rioja
0,5476213,Pergamino,Buenos Aires
3,11546349,San Martin,Santa Fe
3,9538156,Confluencia,Neuquen
1,11632499,Capital,Santiago del Estero
3,1978267,Ituzaingo,Buenos Aires
1,8161303,Villaguay,Entre Rios
1,3339565,Moron,Buenos Aires
1,10951628,La Capital,Santa Fe
2,7661648,Biedma,Chubut
0,10234703,Iglesia,San Juan
1,66401,Comuna 01,Ciudad Autonoma de Buenos Aires
0,10206114,Caucete,San Juan
1,7474957,Mayor Luis J. Fontana,Chaco
0,5251003,Lobos,Buenos Aires
2,8909848,Las Heras,Mendoza
0,10786082,General Obligado,Santa Fe
3,6531420,Colon,Cordoba
3,7048823,Union,Cordoba
2,881760,Comuna 13,Ciudad Autonoma de Buenos Aires
1,7287413,Monte Caseros,Corrientes
1,12098061,Simoca,Tucuman
3,2063136,Jose C. Paz,Buenos Aires
1,2407734,La Matanza,Buenos Aires
0,767789,Comuna 11,Ciudad Autonoma de Buenos Aires
1,11572609,Aguirre,Santiago del Estero
3,12088558,Capital,Tucuman
1,11816801,Cruz Alta,Tucuman
1,3189379,Moreno,Buenos Aires
1,3776014,Tigre,Buenos Aires
2,3074810,Merlo,Buenos Aires
1,3334660,Moron,Buenos Aires
1,9162064,Tunuyan,Mendoza
0,8632479,Capital,La Rioja
1,7692727,Escalante,Chubut
3,5535577,Pilar,Buenos Aires
2,6781603,Rio Cuarto,Cordoba
1,1269233,Almirante Brown,Buenos Aires
3,11688817,Capital,Santiago del Estero
1,10365204,General Pedernera,San Luis
1,6882902,San Alberto,Cordoba
1,7854750,Concordia,Entre Rios
3,1083467,Comuna 15,Ciudad Autonoma de Buenos Aires
1,2450693,La Matanza,Buenos Aires
3,8093534,Parana,Entre Rios
0,7272464,Mercedes,Corrientes
0,12118833,Tafi Viejo,Tucuman
0,3217456,Moreno,Buenos Aires
1,7974084,La Paz,Entre Rios
0,6152174,Capital,Cordoba
1,2683761,Lanus,Buenos Aires
3,7807070,Colon,Entre Rios
1,2618463,Lanus,Buenos Aires
3,10114393,Oran,Salta
1,4183904,Bahia Blanca,Buenos Aires
1,6982235,Santa Maria,Cordoba
0,11841229,Chicligasta,Tucuman
3,8578782,Rancul,La Pampa
1,3919591,Tres de Febrero,Buenos Aires
3,4843023,General Pueyrredon,Buenos Aires
1,12141440,Yerba Buena,Tucuman
0,7599359,San Fernando,Chaco
0,11688115,Capital,Santiago del Estero
1,5999571,Capital,Catamarca
1,10750409,General Obligado,Santa Fe
0,1230173,Almirante Brown,Buenos Aires
0,4027071,Vicente Lopez,Buenos Aires
1,2197917,La Matanza,Buenos Aires
1,4176930,Bahia Blanca,Buenos Aires
1,2915870,Malvinas Argentinas,Buenos Aires
3,8089953,Parana,Entre Rios
1,1333566,Avellaneda,Buenos Aires
1,3103947,Merlo,Buenos Aires
3,11660554,Capital,Santiago del Estero
1,4259224,Baradero,Buenos Aires
1,5732951,San Nicolas,Buenos Aires
3,9188992,Apostoles,Misiones
1,891130,Comuna 13,Ciudad Autonoma de Buenos Aires
1,10252691,Pocito,San Juan
0,1512474,Berazategui,Buenos Aires
1,3161071,Moreno,Buenos Aires
0,9562196,Confluencia,Neuquen
3,9610424,Chos Malal,Neuquen
1,4367971,Campana,Buenos Aires
3,10024283,Chicoana,Salta
0,1311884,Avellaneda,Buenos Aires
3,7499450,1°  de Mayo,Chaco
1,1918718,Hurlingham,Buenos Aires
1,10912043,La Capital,Santa Fe
3,11710073,Figueroa,Santiago del Estero
3,3840120,Tigre,Buenos Aires
1,8090682,Parana,Entre Rios
1,10058395,General Jose de San Martin,Salta
1,1462838,Berazategui,Buenos Aires
3,7203582,Curuzu Cuatia,Corrientes
0,6115560,Capital,Cordoba
3,10422981,La Capital,San Luis
1,177806,Comuna 03,Ciudad Autonoma de Buenos Aires
3,9537799,Confluencia,Neuquen
1,12069887,Capital,Tucuman
0,10239579,Jachal,San Juan
1,5997651,Capital,Catamarca
1,5445603,Patagones,Buenos Aires
1,12176038,Rio Grande,Tierra del Fuego
1,8054211,Parana,Entre Rios
0,1423258,Berazategui,Buenos Aires
3,10362486,General Pedernera,San Luis
1,6848784,Rio Segundo,Cordoba
3,4131783,Azul,Buenos Aires
1,533059,Comuna 07,Ciudad Autonoma de Buenos Aires
3,574325,Comuna 08,Ciudad Autonoma de Buenos Aires
1,5952873,Andalgala,Catamarca
1,2249179,La Matanza,Buenos Aires
1,8196048,Formosa,Formosa
3,6678981,Presidente Roque Saenz Pena,Cordoba
1,6369715,Capital,Cordoba
0,8414459,Humahuaca,Jujuy
0,1249230,Almirante Brown,Buenos Aires
0,11223326,Rosario,Santa Fe
3,4388134,Capitan Sarmiento,Buenos Aires
1,1949960,Ituzaingo,Buenos Aires
3,7509996,Quitilipi,Chaco
3,11609053,Banda,Santiago del Estero
1,11450096,San Jeronimo,Santa Fe
3,2069615,Jose C. Paz,Buenos Aires
2,1503213,Berazategui,Buenos Aires
1,2626149,Lanus,Buenos Aires
1,10660640,Constitucion,Santa Fe
1,1812654,General San Martin,Buenos Aires
3,3090548,Merlo,Buenos Aires
0,8280474,Pilcomayo,Formosa
1,3782774,Tigre,Buenos Aires
3,10398137,Junin,San Luis
0,2399369,La Matanza,Buenos Aires
3,1433733,Berazategui,Buenos Aires
1,6309539,Capital,Cordoba
1,3731222,San Miguel,Buenos Aires
0,9916642,Capital,Salta
1,228600,Comuna 03,Ciudad Autonoma de Buenos Aires
0,5565789,Pilar,Buenos Aires
3,4745198,General Pueyrredon,Buenos Aires
1,9025926,Maipu,Mendoza
0,8515173,Capital,La Pampa
1,359538,Comuna 05,Ciudad Autonoma de Buenos Aires
3,9265009,Capital,Misiones
0,3762104,San Miguel,Buenos Aires
1,11607201,Banda,Santiago del Estero
1,6500261,Colon,Cordoba
0,1855127,General San Martin,Buenos Aires
1,7290893,Monte Caseros,Corrientes
3,11671521,Capital,Santiago del Estero
3,5481669,Pergamino,Buenos Aires
1,3077727,Merlo,Buenos Aires
3,2786158,Lomas de Zamora,Buenos Aires
0,6926314,San Justo,Cordoba
1,8357759,Dr. Manuel Belgrano,Jujuy
0,1919992,Hurlingham,Buenos Aires
1,4264584,Bartolome Mitre,Buenos Aires
0,11932636,Rio Chico,Tucuman
0,4905894,General Rodriguez,Buenos Aires
1,934615,Comuna 13,Ciudad Autonoma de Buenos Aires
1,1205592,Almirante Brown,Buenos Aires
1,7183411,Capital,Corrientes
1,11170673,Rosario,Santa Fe
1,842248,Comuna 12,Ciudad Autonoma de Buenos Aires
1,6799651,Rio Cuarto,Cordoba
1,5091741,La Plata,Buenos Aires
1,12084446,Capital,Tucuman
1,11123902,Rosario,Santa Fe
1,11410371,Rosario,Santa Fe
1,2895312,Malvinas Argentinas,Buenos Aires
3,1383249,Avellaneda,Buenos Aires
1,12098448,Simoca,Tucuman
1,7374090,Comandante Fernandez,Chaco
0,5283488,Lujan,Buenos Aires
0,7465657,Maipu,Chaco
3,10286840,Rivadavia,San Juan
0,10341990,Belgrano,San Luis
1,6676192,Minas,Cordoba
1,10820755,La Capital,Santa Fe
1,6162687,Capital,Cordoba
1,3003281,Merlo,Buenos Aires
1,10577060,Caseros,Santa Fe
3,12151411,Yerba Buena,Tucuman
1,9893425,Capital,Salta
1,7394366,Chacabuco,Chaco
1,7165535,Capital,Corrientes
0,4700627,General Pueyrredon,Buenos Aires
3,9016688,Maipu,Mendoza
1,8326170,El Carmen,Jujuy
0,9322425,El Dorado,Misiones
1,10910686,La Capital,Santa Fe
1,9357859,Guarani,Misiones
1,11000879,Las Colonias,Santa Fe
1,1320666,Avellaneda,Buenos Aires
3,3171348,Moreno,Buenos Aires
3,9953870,Capital,Salta
1,11595462,Banda,Santiago del Estero
3,7844090,Concordia,Entre Rios
1,11649685,Capital,Santiago del Estero
3,3115125,Merlo,Buenos Aires
1,11560998,Vera,Santa Fe
1,553384,Comuna 08,Ciudad Autonoma de Buenos Aires
3,8420848,Ledesma,Jujuy
0,2625442,Lanus,Buenos Aires
1,5732676,San Nicolas,Buenos Aires
1,8137218,Uruguay,Entre Rios
1,1101251,Comuna 15,Ciudad Autonoma de Buenos Aires
3,4221410,Bahia Blanca,Buenos Aires
1,8492683,Capital,La Pampa
0,11974345,Capital,Tucuman
1,2033093,Jose C. Paz,Buenos Aires
0,5702876,San Antonio de Areco,Buenos Aires
3,11869295,Graneros,Tucuman
1,5868675,Tres Arroyos,Buenos Aires
1,3403780,Quilmes,Buenos Aires
1,8959694,Lujan de Cuyo,Mendoza
0,2969395,Malvinas Argentinas,Buenos Aires
2,5051696,La Plata,Buenos Aires
2,6210860,Capital,Cordoba
2,1359426,Avellaneda,Buenos Aires
3,9564919,Confluencia,Neuquen
0,10803369,Iriondo,Santa Fe
1,12182658,Ushuaia,Tierra del Fuego
0,7995906,Parana,Entre Rios
3,11790174,Burruyacu,Tucuman
3,10817063,La Capital,Santa Fe
3,6771019,Rio Cuarto,Cordoba
0,4485052,Chascomus,Buenos Aires
3,10388989,General Pedernera,San Luis
1,3635925,San Isidro,Buenos Aires
0,10127817,Oran,Salta
3,2884199,Lomas de Zamora,Buenos Aires
1,3305836,Moron,Buenos Aires
0,4405059,Carmen de Areco,Buenos Aires
1,27873,Comuna 01,Ciudad Autonoma de Buenos Aires
0,2536668,La Matanza,Buenos Aires
0,12042507,Capital,Tucuman
1,7535141,San Fernando,Chaco
3,4713999,General Pueyrredon,Buenos Aires
1,8349822,Dr. Manuel Belgrano,Jujuy
0,3849301,Tigre,Buenos Aires
3,4419463,Coronel de Marina L. Rosales,Buenos Aires
1,12075469,Capital,Tucuman
0,2039128,Jose C. Paz,Buenos Aires
3,4497345,Chivilcoy,Buenos Aires
3,7052323,Union,Cordoba
1,6815626,Rio Cuarto,Cordoba
0,771225,Comuna 11,Ciudad Autonoma de Buenos Aires
3,1091703,Comuna 15,Ciudad Autonoma de Buenos Aires
0,10304339,Rivadavia,San Juan
3,11618283,Banda,Santiago del Estero
3,2914858,Malvinas Argentinas,Buenos Aires
0,7464778,Maipu,Chaco
1,8423094,Ledesma,Jujuy
1,9597812,Confluencia,Neuquen
3,11482493,San Justo,Santa Fe
0,1502204,Berazategui,Buenos Aires
1,7188131,Capital,Corrientes
3,1176267,Almirante Brown,Buenos Aires
3,11846060,Chicligasta,Tucuman
0,2953810,Malvinas Argentinas,Buenos Aires
1,4800174,General Pueyrredon,Buenos Aires
1,11958719,Capital,Tucuman
1,7752245,Rawson,Chubut
0,4952585,Junin,Buenos Aires
1,6762638,Rio Cuarto,Cordoba
0,2921014,Malvinas Argentinas,Buenos Aires
1,7416620,General Donovan,Chaco
3,827289,Comuna 12,Ciudad Autonoma de Buenos Aires
0,6613718,Ischilin,Cordoba
0,11305594,Rosario,Santa Fe
1,12058919,Capital,Tucuman
3,245547,Comuna 04,Ciudad Autonoma de Buenos Aires
3,1256163,Almirante Brown,Buenos Aires
3,1299258,Almirante Brown,Buenos Aires
3,5326000,Mercedes,Buenos Aires
3,11854107,Chicligasta,Tucuman
0,7858688,Concordia,Entre Rios
3,222449,Comuna 03,Ciudad Autonoma de Buenos Aires
0,9826398,General Roca,Rio negro
0,1808798,General San Martin,Buenos Aires
1,11292401,Rosario,Santa Fe
1,7603272,San Fernando,Chaco
0,6645339,Marcos Juarez,Cordoba
1,2057733,Jose C. Paz,Buenos Aires
3,5864697,Tres Arroyos,Buenos Aires
0,10832731,La Capital,Santa Fe
1,9611912,Chos Malal,Neuquen
1,2641604,Lanus,Buenos Aires
2,10908029,La Capital,Santa Fe
3,5168904,La Plata,Buenos Aires
1,3724620,San Miguel,Buenos Aires
1,5779070,San Vicente,Buenos Aires
0,11596370,Banda,Santiago del Estero
0,2687208,Lanus,Buenos Aires
0,1951468,Ituzaingo,Buenos Aires
1,7720248,Escalante,Chubut
0,11895582,Leales,Tucuman
1,8700849,Capital,Mendoza
3,10442338,La Capital,San Luis
3,8923959,Las Heras,Mendoza
1,6115541,Capital,Cordoba
